customer_id,name,dob,age,city,phone,email,annual_income,household_size,signup_date
C001274,Arjun Sen,1980-12-18,45,Hyderabad,7279738375,arjun.sen.1274@example.in,674900.0,5.0,2015-07-26
C001275,Aarav Nair,1999-11-10,26,Delhi,,aarav.nair.1275@example.in,1115000.0,7.0,2016-12-09
C001276,Rhea Bose,1969-11-02,56,Bhopal,8569610385,rhea.bose.1276@example.in,1547800.0,4.0,2017-03-30
C001277,Aditya Joshi,1999-10-17,26,Delhi,7962953817,aditya.joshi.1277@example.in,1282600.0,3.0,2016-06-12
C001278,Krishna Gupta,1958-04-01,67,Mumbai,9821962933,krishna.gupta.1278@example.in,,7.0,2023-08-23
C001279,Rahul Joshi,1986-06-18,39,Bengaluru,8707640291,rahul.joshi.1279@example.in,601700.0,7.0,2020-01-03
C001280,Aditi G.,2003-06-17,22,Mumbai,9794025481,aditi.gupta.1280@example.in,1262700.0,7.0,2018-06-24
C001281,Aditi Chandra,1992-08-31,33,Jaypur,(850) 048-2079,aditi.chandra.1281@example.in,424800.0,7.0,2018-10-21
C001282,Akshay Subramanian,1977-11-21,48,Jaipur,8872615326,akshay.subramanian.1282@example.in,885700.0,2.0,2015-07-28
C001283,Mira Mishra,2000-09-22,25,Kolkata,7580452837,mira.mishra.1283@example.in,1029100.0,,2016-02-11
C001284,Akshay Reddy,1969-10-10,56,Bengluru,6233296381,akshay.reddy.1284@example.in,471500.0,7.0,2017-12-03
C001285,Sneha Rao,1959-07-29,66,Chennai,9267199272,sneha.rao.1285@example.in,651000.0,3.0,2016-02-03
C001286,Rhea Das,1968-07-23,57,Hyderabad,+91 84496 98379,rhea.das.1286@example.in,378000.0,7.0,2020-05-09
C001287,Rahul Chandra,1981-02-21,44,Bengaluru,9696508188,rahul.chandra.1287@example.in,,4.0,2020-03-09
C001288,Vikram Rao,1976-09-08,49,Pune,8069347228,vikram.rao.1288@example.in,,5.0,2022-06-15
C001289,Vikram Banerjee,1951-10-11,74,Pune,9173911478,vikram.banerjee.1289@example.in,486600.0,7.0,2016-07-23
C001290,Kabir Nair,1953-10-09,72,BHOPAL,8577926613,kabir.nair.1290@example.in,562400.0,4.0,2017-10-30
C001291,  kabir   agarwal  ,1954-08-08,71,Kolkata,(835) 919-3233,kabir.agarwal.1291@example.in,1137700.0,3.0,2019-06-19
C001292,Kavya Gupta,1977-04-28,48,CHENNAI,7068226982,kavya.gupta.1292@example.in,1871100.0,7.0,2023-11-18
C001293,Varun Joshi,1998-03-07,27,Kochi,8778297950,varun.joshi.1293@example.in,1679600.0,5.0,2023-10-03
C001294,Nisha Subramanian,1969-06-16,56,Kolkata,7030908451,nisha.subramanian.1294@example.in,835300.0,4.0,2025-08-22
C001295,Varun Joshi,2000-08-16,25,Bhopal,6358163971,varun.joshi.1295@example.in,887200.0,2.0,2019-12-29
C001296,Aditi Singh,1984-12-20,41,Ahmedabad,(746) 346-4976,aditi.singh.1296@example.in,1664000.0,7.0,2015-08-14
C001297,Aarav Bose,not-a-date,42,Jaipur,8760792011,aarav.bose.1297@example.in,1303300.0,3.0,2020-04-03
C001298,Ananya Chandra,1969-09-13,56,Jaipur,6209215550,ananya.chandra.1298@example.in,976300.0,1.0,2025-12-01
C001299,Meera Nair,1963-11-28,62,Bhopal,9174785450,meera.nair.1299@example.in,824200.0,1.0,2025-11-24
C001300,Priya Sinha,1977-05-27,48,Bombay,9102518086,priya.sinha.1300@example.in,1783900.0,4.0,2019-11-06
C001301,Kabir Rao,1966-05-28,59,LUCKNOW,,,394800.0,3.0,2021-05-18
C001302,Ananya Subraanian,1985-07-30,40,Chennai,9803117632,ananya.subramanian.1302@example.in,785600.0,3.0,2023-10-16
C001303,Ishaan Khan,1994-05-08,31,Pune,91-853-606-4144,ishaan.khan.1303@example.in,694500.0,3.0,2019-11-17
C001304,Kavya Chandra,1980-01-01,46,LUCKNOW,6115599663,kavya.chandra.1304@example.in,639200.0,6.0,2016-01-26
C001305,Varun Das,1994-04-05,31,Delhi,6183532358,varun.das.1305@example.in,993800.0,6.0,2022-02-22
C001306,Zoya Joshi,1959-11-10,66,Kolkata,9179623759,zoya.joshi.1306@example.in,1161300.0,1.0,2017-12-02
C001307,Mira Gupta,1983-01-07,42,Pune,8402840284,mira.gupta.1307@example.in,,6.0,2018-09-11
C001308,Isaan Bose,1957-06-05,68,Kolkata,+91 87992 30481,,865600.0,2.0,2020-06-15
C001309,Diya Khan,1958-04-18,67,Kochi,9566423024,diya.khan.1309@example.in,353200.0,7.0,2022-07-21
C001310,Rahul Kapoor,1971-09-21,54,Kolkata,7614873559,rahul.kapoor.1310@example.in,1609600.0,7.0,2015-08-27
C001311,Pooja Sharma,1974-02-15,51,Hyderabad,9367477539,pooja.sharma.1311@example.in,445100.0,5.0,2023-01-15
C001312,Sneha Jain,1985-02-25,40,Ahmedabad,9734860247,sneha.jain.1312@example.in,512900.0,1.0,2019-06-25
C001313,Kavya Subramanian,2001-10-24,24,Kochi,,kavya.subramanian.1313@example.in,1357700.0,4.0,2017-07-04
C001314,Rahul Mehta,1975-10-08,50,Mumbai,6355814287,rahul.mehta.1314@example.in,768900.0,2.0,2017-07-22
C001315,Shreya Mehta,1999-09-12,26,CHENNAI,6967889625,shreya.mehta.1315@example.in,358900.0,4.0,2020-10-15
C001316,Sanjay Banerjee,1980-04-27,45,Bengaluru,7399503774,sanjay.banerjee.1316@example.in,1124600.0,2.0,2025-01-13
C001317,Sahil Mehta,1978-05-18,47,Pune,8844704539,sahil.ehta.1317@example.in,789300.0,2.0,2023-10-07
C001318,Aditi Kulkarni,1987-08-06,38,Bhopal,7420517246,aditi.kulkarni.1318@example.in,810900.0,2.0,2016-08-22
C001319,Saanvi Tiwari,1986-08-15,39,Hyd,6908576444,saanvi.tiwari.319@example.in,403100.0,3.0,2016-02-06
C001320,Akshay Mishra,1959-11-21,66,Mumbai,7818102299,akshay.mishra.1320@example.in,1127800.0,3.0,2021-03-03
C001321,Varun Reddy,1979-11-06,46,Chennai,7207433132,varun.reddy.1321@example.in,1054400.0,1.0,2024-05-02
C001322,Vikram Banerjee,1977-02-05,48,Lucknow,8046947550,vikram.banerjee.1322@example.in,266100.0,3.0,2020-09-19
C001323,Kabir Mehta,2001-01-18,24,Bengaluru,9871065300,kabir.mehta.1323@example.in,666700.0,7.0,2021-11-06
C001324,Ishita Nair,1997-12-26,28,Lucknow,6828497661,ishita.nair.1324@example.in,,5.0,2023-02-25
C001325,Arjun Agarwal,1963-08-10,62,Lucknow,7266003035,arjun.agarwal.1325@example.in,663200.0,7.0,2025-10-11
C001326,Rohan Kulkarni,1976-04-25,49, Delhi ,8000470227,rohan.kulkarni.1326@example.in,1244700.0,6.0,2025-12-22
C001327,Ishita Mishra,1968-01-17,57,Bengaluru,7100172396,ishita.mishra.1327@example.in,,6.0,2024-09-21
C001328,Kabir Iyer,1967-03-16,58,Kochi,7155631613,kabir.iyer.1328@example.in,917200.0,6.0,2018-07-19
C001329,Mira Verma,1977-05-13,48, Lucknow ,6876634414,mira.verma.1329@example.in,1005100.0,5.0,2015-03-09
C001330,Nikhil Singh,2000-09-02,25,Bengaluru,9434906091,nikhil.singh.1330@example.in,538000.0,6.0,2020-11-19
C001331,Mira Patel,1973-11-27,52,Bhopal,,mira.patel.1331@example.in,775000.0,2.0,2015-11-27
C001332,Aarav Roy,1956-11-16,69,Kochi,6853999500,aarav.roy.1332@example.in,932400.0,1.0,2015-08-19
C001333,Diya Kulkarni,1962-10-15,63,Kochi,6630466027,diya.kulkarni.1333@example.in,474700.0,7.0,2015-03-30
C001334,Aarav Jain,1982-05-23,43,Chennai,6599070461,aarav.jain.1334@example.in,1159000.0,6.0,2021-09-18
C001335,Kabir Rao,2002-12-19,23,Hyderabad,(994) 674-3264,kabir.rao.1335@example.in,294500.0,5.0,2019-06-24
C001336,Sneha Mehta,1993-11-05,32,Kochi,8651680487,sneha.mehta.1336@example.in,,2.0,2019-03-11
C001337,Ishaan Pael,1961-12-21,64,Hyderabad,6811400377,ishaan.patel.1337@example.in,449100.0,5.0,2023-01-19
C001338,Pranav Iyer,1991-02-17,34,Bengaluru, 62067-63357 ,pranav.iyer.1338@example.in,1796400.0,1.0,2025-05-09
C001339,Ananya Mukherjee,1968-07-16,57,Chennai,91-976-107-6033,ananya.mukherjee.1339@example.in,737300.0,7.0,2020-03-23
C001340,Sneha Gupta,1992-01-28,33,Ahmedabad,6602331868,sneha.gupta.1340@example.in,672200.0,3.0,2023-12-04
C001341,Arjun Gupta,1984-06-12,41,Chennai,6196547463,arjun.gupta.1341@example.in,1795300.0,4.0,2018-06-20
C001342,Rohan Nair,1962-09-09,63,Bhopal,+91 91255 76169,rohan.nair.1342@example.in,939700.0,1.0,2019-06-02
C001343,Priya Sen,1972-11-12,53,Chennai,9891544372, priya.sen.1343@example.in ,637900.0,4.0,2017-04-29
C001344,Diya Sen,1969-04-28,56,Lucknow,6024553661,diya.sen.1344@example.in,1068600.0,2.0,2016-10-10
C001345,Ishaan Iyer,1958-12-21,67,Chennai ,9111365056,ishaan.iyer.1345@example.in,7514632.907103067,2.0,2023-10-04
C001346,Nisha Mishra,1951-01-26,74,Lucknow,9091679110,nisha.mishra.1346@example.in,1582900.0,7.0,2015-09-01
C001347,Ishaan Das,2001-01-07,24,Lucknow,7589406898,ishaan.das.1347@example.in,1995000.0,4.0,2021-04-20
C001348,Rohan Roy,1979-11-04,46,Jaipur,7516223349,rohan.roy.1348@example.in,685500.0,,2021-01-24
C001349,Aditi Sinha,2001-03-20,24,Kochi,8059045364,aditi.sinha.1349@example.in,431600.0,1.0,2025-06-10
C001350,Pranav Patel,2000-12-03,25,Lucknow,6675722338,pranav.patl.1350@example.in,1443300.0,2.0,2021-12-18
C001351,Ishaan Roy,1981-02-02,44,Bhopal,6907517130,ishaan.roy.1351@example.in,3069000.0,5.0,2018-06-30
C001352,Ishaan Rao,1953-08-13,72,Delhi,,ishaan.rao.1352@example.in,620400.0,4.0,2025-12-11
C001353,Mira Jain,1976-11-19,49,Bhopal,+91 80109 11117,,486600.0,4.0,2019-01-19
C001354,Rhea Shah,1968-03-27,57,Pune,6763881078,rhea.shah.1354@example.in,690100.0,2.0,2018-11-24
C001355,Pooja Sinha,1956-06-01,69,Bhopal,9923493189,pooja.sinha.1355@example.in,637900.0,6.0,2024-09-03
C001356,Varun Reddy,1970-12-11,55,Hyderabad,6001699953,varun.reddy.1356@example.in,735000.0,4.0,2022-05-27
C001357,Saanvi Agarwal,2005-07-06,20,Chennai,8022794624,saanvi.agarwal.1357@example.in,1047400.0,1.0,2017-06-27
C001358,Sneha Menon,1991-04-30,34,Kochi,6449078454,sneha.menon.1358@example.in,283600.0,7.0,2015-02-27
C001359,Pooja Joshi,1973-01-23,52,Mumbai,8324576847,pooja.joshi.1359@example.in,874000.0,7.0,2024-10-02
C001360,Saanvi Joshi,1950-08-29,75,Jaipur,6546152019,saanvi.joshi.1360@example.in,394600.0,5.0,2021-08-11
C001361,Priya Agarwal,1964-05-18,61,Kolkata,8302937325,priya.agarwal.1361@example.in,1022600.0,7.0,2018-08-22
C001362,Mira Banerjee,1957-02-14,68,Bengaluru,9696916844,mira.banerjee.1362@example.in,1846300.0,3.0,2015-09-28
C001363,Anika Sharma,1991-07-14,34,Pune,7933879832,anika.sharma.1363@example.in,1335600.0,5.0,2015-03-11
C001364,Kavya Das,1995-12-22,30,Pune,91-745-492-4074,kavya.das.1364@example.in,3200100.0,6.0,2023-05-20
C001365,Nikhil Verma,1984-08-23,41,Mumbai,91-827-609-5130,nikhil.verma.1365@example.in,798300.0,2.0,2017-01-24
C001366,Aditya Mehta,2005-05-24,20,Jaipur,(656) 068-1316,aditya.mehta.1366@example.in,1058800.0,1.0,2016-03-05
C001367,Sahil Sharma,1986-06-23,39,Chennai,9444466027,sahil.sharma.1367@example.in,1165500.0,1.0,2023-10-14
C001368,Aarav Bose,1994-04-02,31,Mumbai,8191068898,aarav.bose.1368@example.in,404100.0,6.0,2023-12-23
C001369,Shreya Jain,1962-06-02,63,Mumbai,9470217113,shreya.jain.1369@example.in,448400.0,4.0,2017-01-18
C001370,Ishita Agarwal,1967-02-27,58,Madras,,ishita.agarwal.1370@example.in,944600.0,4.0,2016-11-01
C001371,Saanvi Verma,1981-12-31,44,Kochi,,saanvi.verma.1371@example.in,2177700.0,6.0,2025-03-07
C001372,Kabir Das,1964-08-11,61,Hyderabad,,kabir.das.1372@example.in,,2.0,2023-04-03
C001373,Rohan Tiwari,1967-12-02,58,Ahmedabad,,rohan.tiwari.1373@example.in,1180700.0,4.0,2024-11-06
C001374,Varun Tiwari,1955-05-19,70,Bengaluru,6767567575,varun.tiwari.1374@example.in,592800.0,7.0,2020-06-21
C001375,Ishaan Roy,2000-12-11,25,Pune,8600917176,ishaan.roy.1375@example.in,656400.0,2.0,2016-09-10
C001376,Rahul Shah,1956-06-22,69,Chennai,9302254156,,2746300.0,3.0,2025-05-18
C001377,Mira Subramanian,1969-06-25,56,Chennai,9856281932,,564300.0,6.0,2024-05-17
C001378,Saanvi Menon,1961-10-30,64,Poona,91-956-122-0958,saanvi.menon.1378@example.in,1096500.0,2.0,2018-07-12
C001379,Akshay Jain,1961-02-14,64,Bombay,7536140580,akshay.jain.1379@example.in,857500.0,1.0,2025-08-10
C001380,Anika Das,1953-03-08,72, Jaipur ,+91 88832 28937,anika.das.1380@example.in,1227700.0,6.0,2025-05-12
C001381,Anika Kapoor,1957-04-19,68,Delhi,7224310573,anika.kapoor.1381@example.in,1087300.0,,2016-12-14
C001382,Diya Mehta,1966-06-02,59,Ahmedabad,6162256447,diya.mehta.1382@example.in,241400.0,3.0,2015-02-03
C001383,Mira Mishra,1983-10-06,42,Hyd,7003917354,miramishra1383@example.in,1186700.0,2.0,2016-04-29
C001384,Sahil Desai,1973-05-09,52,Hyderabad,6869389133,sahil.desai.1384@example.in,2632400.0,7.0,2018-07-31
C001385,Pooja Iyer,1959-09-12,66,Pune,6589244113,pooja.iyer.1385@example.in,,2.0,2024-10-19
C001386,Pooja Singh,1977-09-02,48,Mumbai,8023148272,pooja.singh.1386@example.in,,,2022-03-31
C001387,Nikhil Shah,1972-03-11,53,Chennai,9914695138,nikhil.shah.1387@example.in,1313100.0,3.0,2015-11-20
C001388,Pranav Tiwari,1970-07-07,55,Bengaluru,7180726211,pranav.tiwari.1388@example.in,463600.0,6.0,2025-07-05
C001389,Nikhil Patel,1956-02-15,69,Mumbai,9608450935,nikhil.patel.1389@example.in,823300.0,2.0,2019-11-15
C001390,Sanjay Tiwari,1998-03-06,27,Kochi, 90510-61770 ,sanjay.tiwari.1390@example.in,1064000.0,1.0,2020-07-19
C001391,Ananya Rao,1993-12-17,32, Bhopal ,6837782675,ananya.rao.1391@example.in,2559000.0,3.0,2020-03-06
C001392,Akshay Mehta,1953-05-22,72,Bengaluru,6554681680,akshay.mehta.1392@example.in,1704500.0,5.0,2025-05-01
C001393,Meera Tiwari,1960-06-17,65,Bhopal,(689) 203-9555,,542500.0,1.0,2022-02-13
C001394,Aditi Iyer,1990-12-29,35,HYDERABAD,6985889872,aditi.iyer.1394@example.in,1473100.0,7.0,2021-11-17
C001395,Rohan Mishra,1951-10-10,74,Kolkata,+91 79866 39083,rohan.mishra.1395@example.in,642400.0,5.0,2017-12-02
C001396,Vikram Gupta,1970-07-17,55,Lucknow,8849889546,vikram.gupta.1396@example.in,852600.0,4.0,2017-09-06
C001397,Zoya Singh,1959-06-25,66,Kochi,8171651172,zoya.singh.1397@example.in,,1.0,2015-11-27
C001398,Priya Mishra,1978-09-19,47,Mumbai,+91 74166 27382,priya.mishra.1398@example.in,803100.0,3.0,2024-03-05
C001399,Shreya Singh,1978-01-28,47,Kolkata,9676322390,shreya.singh.1399@example.in,331800.0,,2016-12-28
C001400,Priya Gupta,1972-09-02,53,Lucknow,8563611369,priya.gupta.1400@example.in,901600.0,7.0,2024-01-02
C001401,Sneha Subramanian,1976-02-14,49,Chennai,9869472870,sneha.subramanian.1401@example.in,701600.0,5.0,2020-09-23
C001402,Nisha Menon,1954-09-28,71,Mumbai,9046895664,nisha.menon.1402@example.in,810200.0,5.0,2021-04-13
C001403,Arjun Chandra,1980-10-23,45,Kochi,8467253642,arjun.chandra.1403@example.in,1370500.0,6.0,2019-02-27
C001404,Aarav Banerjee,1975-09-12,50,Mumbai,9264869885,aarav.banerjee.1404@example.in,977500.0,5.0,2022-06-17
C001405,Meera Roy,1952-03-25,73,Delhi,91-757-493-2961,meera.roy.1405@example.in,749800.0,4.0,2023-11-28
C001406,Kabir Kapoor,1959-01-12,66,Lucknow,7694779470,kabir.kapoor.1406@example.in,375100.0,3.0,2022-04-05
C001407,Aarav Agarwal,2001-06-11,24,Chenai,8448522610,,633300.0,2.0,2017-02-11
C001408,Saanvi Desai,2005-09-05,20,Ahmedabad,7584981128,saanvi.desai.1408@example.in,502800.0,2.0,2017-12-14
C001409,Kavya Banerjee,1954-05-25,71,Chennai,7745614145,kavya.banerjee.1409@example.in,217500.0,5.0,2015-02-25
C001410,Sanjay Patel,1981-02-26,44,Mumbai,6753129993,,428900.0,,2019-05-12
C001411,Kavya Das,2002-11-30,23,Kochi,9680075681,kavya.das.1411@example.in,554900.0,5.0,2025-05-11
C001412,Arjun Kulkarni,1982-12-17,43,Kolkata,6178248771,arjun.kulkarni.1412@example.in,,1.0,2019-10-30
C001413,Kavya Joshi,1968-05-20,57,Bengaluru,6908779474,kavya.joshi.1413@example.in,2034900.0,3.0,2023-06-03
C001414,Vikram Chandra,1988-05-15,37,Bengaluru,7526881088,vikram.chandra.1414@example.in,355700.0,2.0,2021-10-27
C001415,Sanjay Desai,2001-04-03,24,Lucknow,9806844588,sanjay.desai.1415@example.in,,5.0,2024-09-13
C001416,V. Iyer,1969-08-31,56,Delhi,7609092448,varun.iyer.1416@example.in,,3.0,2025-05-23
C001417,Sanjay Bose,1976-07-02,49,Kolkata,8154012018,sanjay.bose.1417@example.in,1962800.0,4.0,2022-10-24
C001418,Tanvi Tiwari,1961-02-03,64,Pune,6450642499,tanvi.tiwari.1418@example.in,717000.0,3.0,2018-08-15
C001419,Arjun Chandra,1957-01-30,68,Pune,9427961994,arjun.chandra.1419@example.in,1534900.0,3.0,2019-07-30
C001420,Shreya Sen,1962-11-11,63,Lucknow,8585947640,shreya.sen.1420@example.in,589900.0,3.0,2025-10-07
C001421,A. Das,2002-09-21,23,Jaipur,8624771685,aditya.das.1421@example.in,1078400.0,6.0,2016-12-28
C001422,Rhea Subramanian,1963-02-02,62,Ahmedabad,+91 69750 17291,rhea.subramanian.1422@example.in,7700516.796671876,3.0,2015-03-02
C001423,Nisha Menon,1979-03-16,46,Bhopal,9606381318,nisha.menon.1423@example.in,1006600.0,5.0,2021-03-21
C001424,Saanvi Roy,1957-03-11,68,Chennai,7569946095,saanvi.roy.1424@example.in,309300.0,6.0,2020-12-23
C001425,Priya Gupta,1982-01-06,43,Mumbai,8329941210,priya.gupta.1425@example.in,441900.0,3.0,2018-07-13
C001426,Zoya Gupta,1955-07-06,70,Delhi,9445478169,zoya.gupta.1426@example.in,380600.0,7.0,2018-09-13
C001427,Mira Menon,1977-01-27,48, Pune ,9532011432,mira.menon.1427@example.in,928200.0,1.0,2015-01-05
C001428,Rhea Bose,1979-01-13,46,Kochi,6500226287,rhea.bose.1428@example.in,496300.0,2.0,2025-02-01
C001429,Akshay Gupta,1979-07-25,46,Pune,(730) 853-2080,akshay.gupta.1429@example.in,1900000.0,1.0,2015-09-16
C001430,Sahil Desai,2003-01-08,22,Lucknow,6477394296,sahil.desai.1430@example.in,773700.0,7.0,2019-11-06
C001431,Kabir Banerjee,1974-10-06,51,Bengaluru,7121838750,kabir.banerjee.1431@example.in,755300.0,3.0,2018-12-28
C001432,Aarav Khan,1980-11-01,45,Bhopal,8279695000,aarav.khan.1432@example.in,28654928.752223164,2.0,2022-10-02
C001433,Meera Sen,1995-09-08,30,Lucknow,7261859012,meera.sen.1433@example.in,557800.0,6.0,2024-02-06
C001434,Aditi Nair,1998-05-25,27,Mumbai,9722272990,aditi.nair.1434@example.in,,7.0,2021-01-28
C001435,Aditi Desai,1993-04-11,32,CHENNAI,8575759544,aditi.desai.1435@example.in,2303000.0,1.0,2020-07-07
C001436,Krishna Iyer,1962-11-07,63, Ahmedabad ,9452055800,krishna.iyer.1436@example.in,690600.0,2.0,2020-12-22
C001437,Vikram Chandra,1972-01-27,53,Ahmedabad,6157316287,vikram.chandra.1437@example.in,732600.0,2.0,2025-05-26
C001438,Priya Shah,1995-11-29,30,Pune,,priya.shah.1438@example.in,1417100.0,3.0,2021-09-06
C001439,Sanjay Banerjee,1961-04-03,64,Pune,6989303913,sanjay.banerjee.1439@example.in,,5.0,2025-11-21
C001440,Anika Reddy,1973-09-19,52,Chennai,8336965447,anika.reddy.1440@example.in,818700.0,6.0,2016-11-26
C001441,Diya Chandra,1971-10-29,54,KOCHI,8173260125,diya.chandra.1441@example.in,381300.0,6.0,2021-02-19
C001442,Diya Joshi,1975-06-16,50,Bengaluru,7848955554,diya.joshi.1442@example.in,668000.0,6.0,2024-11-17
C001443,  priya   reddy  ,1963-05-03,62,Bhopal,7276791860,priya.reddy.1443@example.in,1298800.0,3.0,2021-12-30
C001444,Sanvi Mukherjee,1959-01-14,66,Jaipur,,saanvi.mukherjee.1444@example.in,1998600.0,7.0,2023-08-08
C001445,Ishaan Reddy,1966-12-04,59,Pune,8509348706,ishaan.reddy.1445@example.in,254800.0,3.0,2021-10-20
C001446,Akshay Khan,1970-09-09,55,Lucknow,91-674-824-8102,akshay.khan.1446@example.in,1133600.0,3.0,2021-12-06
C001447,Aditi Roy,1967-04-29,58,Kochi,7699753644,aditi.roy.1447@example.in,1259200.0,6.0,2015-02-21
C001448,SNEHA SINGH,1965-10-10,60,Hyderabad,7601152098,sneha.singh.1448@example.in,904700.0,4.0,2021-04-02
C001449,Saanvi Shah,1975-05-24,50,Bangalore,9911476200,saanvi.shah.1449@example.in,787900.0,2.0,2016-10-05
C001450,Priya Chandra,1974-07-24,51,Bengaluru,8453402695,,,5.0,2025-08-28
C001451,Arjun Kulkarni,1960-03-31,65,Pune,7812987356,arjun.kulkarni.1451@example.in,,6.0,2021-04-20
C001452,Ishaan Singh,1961-07-28,64,Jaipur,8697845894,ishaan.singh.1452@example.in,409300.0,3.0,2020-01-03
C001453,Krishna Kapoor,1952-11-25,73,Chennai,9975689889,krishna.kapoor.1453@example.in,556100.0,4.0,2025-04-08
C001454,Pranav Joshi,1998-04-15,27,Hyderabad,8877425528,pranav.joshi.1454@example.in,493900.0,1.0,2025-04-29
C001455,Kabir Jain,2003-12-24,22,KOLKATA,,kabir.jain.1455@example.in,1223100.0,1.0,2024-06-27
C001456,Priya Roy,1970-01-19,55,Pune,,priya.roy.1456@example.in,317800.0,6.0,2019-06-12
C001457,Zoya Mishra,1963-06-17,62,Chennai,7714625136,zoya.mishra.1457@example.in,889100.0,1.0,2019-10-16
C001458,Ishita Mishra,1979-12-13,46,Mumbai,7952705407,ishita.mishra.1458@example.in,1755200.0,,2020-10-31
C001459,Kabir Joshi,1993-04-22,32,Lucknow,7070154587,kabir.joshi.1459@example.in,919800.0,,2017-10-30
C001460,Kabir Verma,1986-03-18,39,Chennai,7959568890,kabir.verma.1460@example.in,862500.0,1.0,2018-06-18
C001461,Tanvi Kulkarni,1975-06-21,50,Chennai,7387300385,tanvi.kulkarni.1461@example.in,1866400.0,1.0,2024-09-12
C001462,Ananya Kulkarni,1961-09-02,64, Pune ,9962456194,ananya.kulkarni.1462@example.in,704100.0,5.0,2023-04-27
C001463,Sneha Subramanian,1998-12-15,27,Kolkatta,7623611668,sneha.subramanian.1463@example.in,1050700.0,3.0,2023-01-31
C001464,Shreya Kulkarni,1953-04-25,72,Kolkata,6389377998,shreya.kulkarni.1464@example.in,567400.0,5.0,2016-01-06
C001465,Ishita Khan,1966-03-22,59,Bhopal,8790442544,ishita.khan.1465@example.in,1423500.0,4.0,2021-07-30
C001466,Sanjay Gupta,1953-01-10,72,Ahmedabad,9814602015,sanjay.gupta.1466@example.in,1303600.0,3.0,2023-06-16
C001467,Kabir Singh,2002-03-10,23,Lucknow,9186809911,kabir.singh.1467@example.in,1304000.0,4.0,2021-11-17
C001468,Rhea Menon,2000-03-21,25,Kochi,91-961-893-9561,rhea.menon.1468@example.in,423900.0,2.0,2016-11-21
C001469,Akshay Reddy,1955-01-13,70,Bhopal,6969978396,akshay.reddy.1469@example.in,599200.0,7.0,2025-06-28
C001470,Mira Khan,1981-02-06,44,Pune,9419913602,mira.khan.1470@example.in,737700.0,1.0,2025-04-30
C001471,Varun Das,1953-01-12,72,Bengaluru,,varun.das.1471@example.in,405800.0,3.0,2024-09-25
C001472,Pranav Iyer,2004-04-09,21,Mumbai,+91 84161 41108,pranav.iyer.1472@example.in,379600.0,5.0,2021-07-07
C001473,Sneha Bose,1962-11-14,63,Bengaluru,6928985309,sneha.bose.1473@example.in,422100.0,7.0,2022-08-01
C001474,Ananya Roy,2005-11-03,20,Bengaluru,8086175797,ananya.roy.1474@example.in,703900.0,3.0,2018-10-09
C001475,  zoya   mishra  ,1962-09-18,63,Kolkata,9032240391,zoya.mishra.1475@example.in,807600.0,3.0,2021-08-14
C001476,Shreya Sen,1974-09-24,51,Kolkata,9356463161,shreya.sen.1476@example.in,2487300.0,,2018-11-25
C001477,Sneha Kapoor,1997-04-25,28,Ahmedabad,9745673153,sneha.kapoor.1477@example.in,,4.0,2021-05-17
C001478,Varun Rao,2003-09-24,22,Jaipur,9193656909,varun.rao.1478@example.in,650800.0,4.0,2015-07-23
C001479,Rohan Bose,1979-10-07,46,Chennai,9210862799,rohan.bose.1479@example.in,424600.0,1.0,2018-06-24
C001480,Sanjay Tiwari,1955-09-29,70,Lucknow,8584785763,sanjay.tiwari.1480@example.in,363000.0,6.0,2016-08-27
C001481,Rahul Shah,1984-02-18,41,AHMEDABAD,8946147327,rahul.shah.1481@example.in,670300.0,5.0,2024-05-31
C001482,Diya Gupta,1987-12-09,38,Mumbai,6798147052,diya.gupta.1482@example.in,884100.0,1.0,2015-01-08
C001483,Ananya Singh,1953-07-30,72,Bengaluru,7990574061,ananya.singh.1483@example.in,1489300.0,5.0,2015-07-04
C001484,Ananya Iyer,1959-11-01,66,Lucknow,7338181477,ananya.iyer.1484@example.in,1622800.0,3.0,2016-11-06
C001485,Nikhil Rao,1981-01-05,44,Bhopal,7325193541,nikhil.rao.1485@example.in,2787100.0,5.0,2015-06-30
